"DATE_TIME","AIRTEMP","RH_AVG","DEWPT","WS","GHI","DNI","DIFF","POA"
"2023-07-26 10:00:00",24.56,68.12,18.3,0.458,580.9,646.9,121.7,436.1
"2023-07-26 10:10:00",25.03,65.11,18.03,0.333,609.2,660.2,126,470.6
"2023-07-26 10:20:00",25.93,64.72,18.8,0.627,639.7,678.1,129,507.2
"2023-07-26 10:30:00",26.29,62.51,18.58,0.42,672.8,700.6,131,543.9
"2023-07-26 10:40:00",26.43,62.6,18.74,0.199,707.1,725.8,132,583.3
"2023-07-26 10:50:00",26.7,62.03,18.84,0.265,730.4,732.3,136.9,616.3
"2023-07-26 11:00:00",26.88,61.4,18.85,0.442,750.9,739.6,139,649.1
"2023-07-26 11:10:00",27.15,61.21,19.05,0.92,773.3,746.4,144,682.5
"2023-07-26 11:20:00",27.91,59.15,19.21,0.698,790.9,749.6,148,712.2
"2023-07-26 11:30:00",28.23,58.65,19.38,0.597,808.4,755.9,150,739.8
"2023-07-26 11:40:00",28.66,58.2,19.65,0.634,827.9,764.4,152.9,770.6
"2023-07-26 11:50:00",28.99,57.06,19.65,1.041,845.6,771,156.4,799.3
"2023-07-26 12:00:00",28.81,58.02,19.75,1.099,862.6,775.2,162.4,825
"2023-07-26 12:10:00",29.09,56.65,19.63,0.898,877.4,776,170,849
"2023-07-26 12:20:00",29.01,55.79,19.3,0.909,891.3,775.6,179,869
"2023-07-26 12:30:00",29.41,53.49,18.98,0.715,904.1,778.8,184.6,891
"2023-07-26 12:40:00",29.83,52.88,19.2,0.726,924.8,788.4,193,919
"2023-07-26 12:50:00",29.81,52.88,19.18,1.31,927.1,772.5,207.9,934
"2023-07-26 13:00:00",30.21,52.62,19.47,0.565,931.8,763.9,219.5,939
"2023-07-26 13:10:00",30.03,51.66,19.01,1.321,955.6,757.2,249.4,971
"2023-07-26 13:20:00",30.54,49.77,18.87,1.042,832.9,594.3,279.4,1026
"2023-07-26 13:30:00",30.66,49.87,19.02,1.075,982.6,753.7,282.6,1002
"2023-07-26 13:40:00",30.81,49.81,19.14,1.645,981.6,761.3,277.6,1009
"2023-07-26 13:50:00",30.56,49.32,18.75,1.748,967.2,754.2,273.8,1011
"2023-07-26 14:00:00",30.31,50.65,18.95,1.657,994.3,744.3,315,835
"2023-07-26 14:10:00",30.19,50.33,18.74,1.615,886,657.7,290.9,990
"2023-07-26 14:20:00",30.42,48.56,18.38,0.944,969.4,746.7,300.8,1000
"2023-07-26 14:30:00",30.95,49.08,19.03,1.476,936.4,743,278.9,995
"2023-07-26 14:40:00",30.44,48.44,18.35,1.882,925.4,723.1,294.1,985
"2023-07-26 14:50:00",30.74,48.23,18.56,1.307,775.8,520.3,328.3,313
"2023-07-26 15:00:00",30.71,49.13,18.84,1.687,875.9,708.3,277,946
"2023-07-26 15:10:00",30.79,47.79,18.46,1.592,870.3,712.8,278.6,942
"2023-07-26 15:20:00",30.87,47.82,18.55,1.01,838.5,699.3,269.8,928
"2023-07-26 15:30:00",30.94,47.37,18.45,1.511,836.6,685.9,290.9,884
"2023-07-26 15:40:00",30.87,48.17,18.67,1.472,787.5,658,276.5,880
"2023-07-26 15:50:00",31.05,48.47,18.92,1.486,825,649.9,333.2,889
"2023-07-26 16:00:00",31.34,47.71,18.94,1.453,229.5,35.5,203.4,803
"2023-07-26 16:10:00",31.1,48.51,18.98,1.291,741.8,665,267.3,833
"2023-07-26 16:20:00",31.12,48.01,18.83,1.035,725.8,613.7,302,773.5
"2023-07-26 16:30:00",31.01,47.84,18.68,2.143,789.4,626.3,371.9,778.5
"2023-07-26 16:40:00",30.91,48.06,18.66,1.303,617.4,590.2,238.5,709.5
"2023-07-26 16:50:00",31.05,47.52,18.61,0.896,589.3,583.6,229.6,681.8
"2023-07-26 17:00:00",31.47,46.82,18.75,0.807,582.7,580.4,240.2,692
"2023-07-26 17:10:00",31.57,46.33,18.68,0.7,552.8,571.5,231,653.4
"2023-07-26 17:20:00",31.49,47.02,18.85,1.242,546.9,566,243.9,481.5
"2023-07-26 17:30:00",31.16,48.05,18.89,1.267,221.6,48.3,197.1,296.8
"2023-07-26 17:40:00",30.77,49.13,18.89,1.252,135.7,0,135.7,145.3
"2023-07-26 17:50:00",30.43,49.68,18.75,1.186,493.4,477.4,279.1,464.9
"2023-07-26 18:00:00",30.8,48.87,18.82,1.494,378.4,472.9,180.2,420.1
"2023-07-26 18:10:00",30.88,48.36,18.74,1.774,328.3,450.6,153,398.5
"2023-07-26 18:20:00",30.9,48.24,18.71,1.43,299.3,419.3,149,360.9
"2023-07-26 18:30:00",31.03,48.26,18.83,1.418,247.5,375.1,124.6,297
"2023-07-26 18:40:00",30.89,48.71,18.86,2.1,226,370.2,116.2,120.2
"2023-07-26 18:50:00",30.65,48.91,18.71,1.627,175.3,288,98.8,93.5
"2023-07-26 19:00:00",30.4,50.57,19.02,0.864,65.2,0,65.2,68.25
"2023-07-26 19:10:00",30.17,51.21,19.01,1.064,57.7,0,57.7,54.83
"2023-07-26 19:20:00",29.82,52.21,18.99,0.677,46.1,0,46.1,46
"2023-07-26 19:30:00",29.55,52.69,18.89,0.78,45,0,45,46
"2023-07-26 19:40:00",29.3,53.41,18.88,0.832,37,0,37,38.75
"2023-07-26 19:50:00",29.14,54.03,18.91,0.758,27.5,0,27.5,29.67
"2023-07-26 20:00:00",29.11,54.52,19.02,0.286,13.2,0,13.2,13.25
"2023-07-26 20:10:00",29,54.4,18.89,0.841,6,0,6,6
"2023-07-26 20:20:00",28.74,55.12,18.87,0.759,2,0,2,3
"2023-07-26 20:30:00",28.56,55.64,18.84,0.696,0,0,0,1
"2023-07-26 20:40:00",28.34,56.31,18.83,0.638,0,0,0,0
"2023-07-26 20:50:00",28.13,57.28,18.91,0.898,0,0,0,0
"2023-07-26 21:00:00",28.06,59.05,19.34,1.649,0,0,0,0
"2023-07-26 21:10:00",27.68,60.8,19.44,0.612,0,0,0,0
"2023-07-26 21:20:00",27.36,62.11,19.49,1.454,0,0,0,0
"2023-07-26 21:30:00",27.07,62.9,19.41,0.105,0,0,0,0
"2023-07-26 21:40:00",26.81,62.51,19.07,1.552,0,0,0,0
"2023-07-26 21:50:00",26.6,62.11,18.78,1.992,0,0,0,0
"2023-07-26 22:00:00",26.4,62.12,18.58,2.662,0,0,0,0
"2023-07-26 22:10:00",26.15,62.3,18.4,2.158,0,0,0,0
"2023-07-26 22:20:00",25.88,62.53,18.2,2.166,0,0,0,0
"2023-07-26 22:30:00",25.62,63.42,18.18,2.61,0,0,0,0
"2023-07-26 22:40:00",25.38,64.86,18.31,2.217,0,0,0,0
"2023-07-26 22:50:00",25.16,66.09,18.4,1.906,0,0,0,0
"2023-07-26 23:00:00",24.97,67.79,18.62,2.053,0,0,0,0
"2023-07-26 23:10:00",24.71,69.46,18.77,2.012,0,0,0,0
"2023-07-26 23:20:00",24.52,71.35,19.02,1.463,0,0,0,0
"2023-07-26 23:30:00",24.37,72.79,19.19,1.716,0,0,0,0
"2023-07-26 23:40:00",24.21,73.66,19.23,1.784,0,0,0,0
"2023-07-26 23:50:00",24.09,74.25,19.24,1.928,0,0,0,0
"2023-07-27 00:00:00",23.95,74.66,19.2,1.298,0,0,0,0
"2023-07-27 00:10:00",23.8,75.65,19.26,1.324,0,0,0,0
"2023-07-27 00:20:00",23.64,76.33,19.25,0.937,0,0,0,0
"2023-07-27 00:30:00",23.52,77.59,19.4,1.688,0,0,0,0
"2023-07-27 00:40:00",23.42,78.64,19.52,1.442,0,0,0,0
"2023-07-27 00:50:00",23.31,79.6,19.6,1.733,0,0,0,0
"2023-07-27 01:00:00",23.23,80.5,19.71,1.492,0,0,0,0
"2023-07-27 01:10:00",23.15,81.5,19.82,0.985,0,0,0,0
"2023-07-27 01:20:00",23.05,82.6,19.95,1.075,0,0,0,0
"2023-07-27 01:30:00",22.98,83.6,20.06,0.937,0,0,0,0
"2023-07-27 01:40:00",22.82,84.7,20.12,0.635,0,0,0,0
"2023-07-27 01:50:00",22.63,86.4,20.26,1.288,0,0,0,0
"2023-07-27 02:00:00",22.67,87.7,20.54,2.013,0,0,0,0
"2023-07-27 02:10:00",22.62,88.4,20.62,1.44,0,0,0,0
"2023-07-27 02:20:00",22.61,89.2,20.76,1.471,0,0,0,0
"2023-07-27 02:30:00",22.57,90,20.86,0.944,0,0,0,0
"2023-07-27 02:40:00",22.47,90.7,20.9,0.747,0,0,0,0
"2023-07-27 02:50:00",22.4,91.6,20.97,0.99,0,0,0,0
"2023-07-27 03:00:00",22.34,92.1,21.02,0.889,0,0,0,0
"2023-07-27 03:10:00",22.36,92.6,21.12,0.938,0,0,0,0
"2023-07-27 03:20:00",22.44,92.9,21.25,1.332,0,0,0,0
"2023-07-27 03:30:00",22.5,92.8,21.3,1.267,0,0,0,0
"2023-07-27 03:40:00",22.54,92.9,21.35,1.214,0,0,0,0
"2023-07-27 03:50:00",22.61,93,21.44,1.517,0,0,0,0
"2023-07-27 04:00:00",22.67,92.8,21.46,1.674,0,0,0,0
"2023-07-27 04:10:00",22.81,92.7,21.58,2.142,0,0,0,0
"2023-07-27 04:20:00",22.87,92.8,21.67,1.944,0,0,0,0
"2023-07-27 04:30:00",22.86,93.3,21.74,2.082,0,0,0,0
"2023-07-27 04:40:00",22.83,93.6,21.75,1.868,0,0,0,0
"2023-07-27 04:50:00",22.8,93.6,21.74,1.693,0,0,0,0
"2023-07-27 05:00:00",22.81,93.6,21.75,1.259,0,0,0,0
"2023-07-27 05:10:00",22.89,93.7,21.83,1.375,0,0,0,0
"2023-07-27 05:20:00",22.98,93.4,21.88,1.19,0,0,0,0
"2023-07-27 05:30:00",23.03,93.4,21.92,1.156,0,0,0,0
"2023-07-27 05:40:00",23.1,93.8,22.07,1.536,0,0,0,0
"2023-07-27 05:50:00",23.18,94.1,22.2,1.584,0,0,0,1
"2023-07-27 06:00:00",23.24,94.6,22.35,1.865,2,0,2,3
"2023-07-27 06:10:00",23.29,95,22.46,1.436,3.3,0,3.3,4.5
"2023-07-27 06:20:00",23.41,95.2,22.62,1.151,5,0,5,5
"2023-07-27 06:30:00",23.57,95.3,22.79,1.22,8.3,0,8.3,10
"2023-07-27 06:40:00",23.68,95.2,22.89,0.963,16.9,0,16.9,15.92
"2023-07-27 06:50:00",23.84,95,23,0.98,31.8,0,31.8,27.83
"2023-07-27 07:00:00",24.07,94.2,23.09,1.458,52.4,0,52.4,48.33
"2023-07-27 07:10:00",24.3,93.2,23.14,1.204,76.9,0,76.9,79.25
"2023-07-27 07:20:00",24.54,92.2,23.22,2.141,91.8,0,91.8,85.1
"2023-07-27 07:30:00",24.75,91.3,23.26,1.664,89.8,0,89.8,79.75
"2023-07-27 07:40:00",24.87,90.7,23.26,1.671,82.9,0,82.9,86.7
"2023-07-27 07:50:00",25.01,90.3,23.32,1.688,85.6,0,85.6,92.7
"2023-07-27 08:00:00",25.11,89.9,23.34,1.791,129.5,0,129.5,123.4
"2023-07-27 08:10:00",25.29,89,23.36,2.079,135.6,0,135.6,135.8
"2023-07-27 08:20:00",25.42,88.4,23.38,2.425,75,0,75,70.25
"2023-07-27 08:30:00",25.52,88.3,23.46,2.104,153.1,0,153.1,166.3
"2023-07-27 08:40:00",25.86,87.2,23.58,1.925,171.7,0,171.7,165.1
"2023-07-27 08:50:00",26.16,85.9,23.63,2.152,145.9,0,145.9,141.1
"2023-07-27 09:00:00",26.45,84.6,23.65,2.237,104.8,0,104.8,112.5
"2023-07-27 09:10:00",26.62,83.5,23.61,1.701,122.7,0,122.7,127.2
"2023-07-27 09:20:00",27.01,81.4,23.57,2.083,154.5,0,154.5,170.1
"2023-07-27 09:30:00",27.41,79.85,23.64,1.175,153.3,0,153.3,147.2
"2023-07-27 09:40:00",27.66,78.57,23.61,0.007,127.8,1.2,127,333.4
"2023-07-27 09:50:00",28.32,76.14,23.73,0.464,519.6,556.1,138.7,378.7
"2023-07-27 10:00:00",28.91,73.45,23.69,0.438,552.2,564.2,152.6,419.1
"2023-07-27 10:10:00",29.19,72,23.63,1.748,585.5,584,158.9,461.9
"2023-07-27 10:20:00",29.38,70.92,23.57,1.886,633,619.6,167.4,505.2
"2023-07-27 10:30:00",29.86,69.33,23.65,1.951,706,620.2,227.4,592.2
"2023-07-27 10:40:00",30.21,67.61,23.56,1.997,539.1,215.4,368.8,400.4
"2023-07-27 10:50:00",30.33,67.01,23.54,2.025,658.4,344,380.1,606.9
"2023-07-27 11:00:00",30.89,65.58,23.7,2.378,865.5,634.2,341.8,627.3
"2023-07-27 11:10:00",30.85,64.96,23.52,2.547,483.5,131.9,372.5,409.8
"2023-07-27 11:20:00",31.02,64.58,23.58,1.352,729.5,397.4,389.4,558.7
"2023-07-27 11:30:00",31.11,64.45,23.62,1.97,417.2,10.8,407.9,520.3
"2023-07-27 11:40:00",31.05,64.52,23.59,1.65,266.8,0,266.8,289.1
"2023-07-27 11:50:00",30.86,65.16,23.58,1.823,994,678.2,388.9,894
"2023-07-27 12:00:00",31.36,64.09,23.77,2.233,869.8,715.2,224.8,842
"2023-07-27 12:10:00",31.42,63.67,23.72,2.378,885.6,657.3,287.4,832
"2023-07-27 12:20:00",31.78,62.83,23.83,2.347,772.1,354.4,447.2,628.8
"2023-07-27 12:30:00",31.82,62.44,23.77,1.445,602.4,93.5,516.2,657.8
"2023-07-27 12:40:00",31.84,62.44,23.79,1.968,224.3,0,224.3,255.6
"2023-07-27 12:50:00",31.45,63.69,23.75,1.976,423.4,44.5,382.1,414.9
"2023-07-27 13:00:00",31.44,63.91,23.8,1.78,954.8,696.4,306.5,974
"2023-07-27 13:10:00",31.83,62.99,23.92,1.642,911,699.9,259.2,926
"2023-07-27 13:20:00",32.06,61.87,23.84,2.495,923,705.1,267.3,961
"2023-07-27 13:30:00",32.16,61.28,23.78,2.419,765.8,460.4,338.8,972
"2023-07-27 13:40:00",32.65,59.77,23.82,2.277,976.9,640.7,385.4,799.3
"2023-07-27 13:50:00",32.55,59.35,23.61,1.497,384.4,11.4,373.9,446.4
"2023-07-27 14:00:00",32.57,59.7,23.73,2.482,501.1,89.4,419.6,395.8
"2023-07-27 14:10:00",32.27,59.82,23.49,1.504,364.7,35,333.1,510
"2023-07-27 14:20:00",32.35,60.15,23.64,1.557,894.5,664.3,300.6,952
"2023-07-27 14:30:00",33.15,57.85,23.74,1.327,922.8,691.5,311.9,991
"2023-07-27 14:40:00",33.09,57.23,23.51,0.744,919.8,713,298.4,989
"2023-07-27 14:50:00",33.13,56.47,23.32,0,713.7,386.1,382.3,862
"2023-07-27 15:00:00",32.95,57.05,23.33,1.386,259.7,0,259.7,347.8
"2023-07-27 15:10:00",32.58,58.64,23.44,1.969,342.9,68.7,286,271.8
"2023-07-27 15:20:00",32.48,59,23.45,1.753,233.7,0,233.7,218.9
"2023-07-27 15:30:00",32.59,56.24,22.75,1.232,662,246,466.6,792.8
"2023-07-27 15:40:00",32.97,55.25,22.82,1.222,841.1,552.5,413,911
"2023-07-27 15:50:00",33.6,53.86,22.97,1.297,680.2,479.2,318.4,726.7
"2023-07-27 16:00:00",33.16,53.96,22.61,1.299,329.2,35.1,303.4,476
"2023-07-27 16:10:00",33.46,54.7,23.11,0.973,605.4,406.2,316.4,690.1
"2023-07-27 16:20:00",33.56,54.59,23.17,0.117,600.3,358.2,353.6,553.9
"2023-07-27 16:30:00",33.08,55.17,22.9,1.492,470,191.6,342.7,635.9
"2023-07-27 16:40:00",32.81,55.97,22.88,2.029,595.9,476.9,290.7,686.9
"2023-07-27 16:50:00",32.9,56.43,23.11,1.72,535.1,452.4,257.1,609.8
"2023-07-27 17:00:00",33.11,57.32,23.56,1.131,526.1,457.5,257,625.8
"2023-07-27 17:10:00",32.84,58.05,23.51,1.021,470.1,449.4,218,535.8
"2023-07-27 17:20:00",32.75,58.78,23.64,1.066,469.6,425.1,242.9,540.3
"2023-07-27 17:30:00",32.78,59.29,23.81,1.171,447,425.8,231.9,419.5
"2023-07-27 17:40:00",32.73,60.12,24,1.214,327.8,274.6,197,373.3
"2023-07-27 17:50:00",32.64,60.81,24.1,1.158,435.6,408.7,253,439.5
"2023-07-27 18:00:00",32.57,61.17,24.13,1.274,133.7,0.2,133.6,238.2
"2023-07-27 18:10:00",32.21,61.96,24.01,1.777,107.1,10.7,103,327.6
"2023-07-27 18:20:00",32.2,62.54,24.15,1.72,95.8,0,95.8,96.5
"2023-07-27 18:30:00",32.08,63.1,24.19,1.09,89.4,1.2,89,84.4
"2023-07-27 18:40:00",31.98,63.82,24.29,0.904,167.7,150.4,123.5,127.3
"2023-07-27 18:50:00",31.91,64.62,24.43,0.858,68,0,68,75.75
"2023-07-27 19:00:00",31.93,64.72,24.48,1.344,74.6,0,74.6,67.58
"2023-07-27 19:10:00",31.97,65.08,24.6,1.116,71.5,0,71.5,67.42
"2023-07-27 19:20:00",31.82,65.53,24.57,0.956,51,0,51,47.42
"2023-07-27 19:30:00",31.63,66.3,24.59,0.626,24.6,0,24.6,25
"2023-07-27 19:40:00",31.39,66.69,24.46,0.921,17.2,0,17.2,18
"2023-07-27 19:50:00",31.29,67.12,24.48,0.909,9,0,9,8
"2023-07-27 20:00:00",31.15,67.59,24.45,1.246,5.1,0,5.1,5
"2023-07-27 20:10:00",30.91,68.28,24.4,0.683,3,0,3,3
"2023-07-27 20:20:00",30.62,69.14,24.34,0.618,1,0,1,1.583
"2023-07-27 20:30:00",30.41,70.17,24.38,0,0,0,0,1
"2023-07-27 20:40:00",30.19,70.97,24.36,0.29,0,0,0,0
"2023-07-27 20:50:00",30.06,71.1,24.26,0.442,0,0,0,0
"2023-07-27 21:00:00",30.01,70.65,24.11,0.354,0,0,0,0
"2023-07-27 21:10:00",29.93,70.73,24.05,0.479,0,0,0,0
"2023-07-27 21:20:00",29.89,70.59,23.98,0.36,0,0,0,0
"2023-07-27 21:30:00",29.9,70.19,23.89,0.364,0,0,0,0
"2023-07-27 21:40:00",29.72,70.16,23.71,0.463,0,0,0,0
"2023-07-27 21:50:00",29.53,71.45,23.84,0.198,0,0,0,0
"2023-07-27 22:00:00",29.54,71.42,23.83,0.273,0,0,0,0
"2023-07-27 22:10:00",29.58,69.08,23.32,0.392,0,0,0,0
"2023-07-27 22:20:00",29.57,68,23.05,0.229,0,0,0,0
"2023-07-27 22:30:00",29.53,67.87,22.99,0.168,0,0,0,0
"2023-07-27 22:40:00",29.42,67.84,22.88,0.408,0,0,0,0
"2023-07-27 22:50:00",29.25,68.37,22.84,0.279,0,0,0,0
"2023-07-27 23:00:00",29.1,68.42,22.71,0.508,0,0,0,0
"2023-07-27 23:10:00",29.08,68.1,22.61,0.198,0,0,0,0
"2023-07-27 23:20:00",29.09,68.33,22.68,0.1,0,0,0,0
"2023-07-27 23:30:00",29.02,69.42,22.87,0.048,0,0,0,0
"2023-07-27 23:40:00",28.86,70.06,22.87,0.173,0,0,0,0
"2023-07-27 23:50:00",28.77,70.4,22.86,0.002,0,0,0,0
"2023-07-28 00:00:00",28.61,71.76,23.03,0.019,0,0,0,0
"2023-07-28 00:10:00",28.43,72.46,23.01,0.026,0,0,0,0
"2023-07-28 00:20:00",28.38,73.46,23.19,0.249,0,0,0,0
"2023-07-28 00:30:00",27.78,76.93,23.39,0.436,-0.3,0,-0.3,0
"2023-07-28 00:40:00",26.96,82.6,23.77,0.221,0,0,0,0
"2023-07-28 00:50:00",26.44,85,23.74,0.018,0,0,0,0
"2023-07-28 01:00:00",26.07,86.5,23.65,0.196,0,0,0,0
"2023-07-28 01:10:00",25.83,86.7,23.45,0.087,0,0,0,0
"2023-07-28 01:20:00",25.82,86.7,23.45,0.023,0,0,0,0
"2023-07-28 01:30:00",25.69,87.8,23.54,0.005,0,0,0,0
"2023-07-28 01:40:00",25.57,88.6,23.57,0.084,0,0,0,0
"2023-07-28 01:50:00",25.47,89.3,23.59,0.088,0,0,0,0
"2023-07-28 02:00:00",25.32,90,23.57,0.243,0,0,0,0
"2023-07-28 02:10:00",25.24,90.1,23.51,0.552,0,0,0,0
"2023-07-28 02:20:00",25.33,89.4,23.47,0.427,0,0,0,0
"2023-07-28 02:30:00",25.34,89,23.42,0.383,0,0,0,0
"2023-07-28 02:40:00",25.3,89,23.37,0.218,0,0,0,0
"2023-07-28 02:50:00",25.36,89.2,23.46,0.186,0,0,0,0
"2023-07-28 03:00:00",25.51,88.9,23.56,0.161,0,0,0,0
"2023-07-28 03:10:00",25.43,88.3,23.36,0.233,0,0,0,0
"2023-07-28 03:20:00",25.34,88.4,23.3,0.169,0,0,0,0
"2023-07-28 03:30:00",25.26,89.2,23.38,0.265,0,0,0,0
"2023-07-28 03:40:00",25.13,90.1,23.41,0.057,0,0,0,0
"2023-07-28 03:50:00",25.01,91.7,23.58,0.118,0,0,0,0
"2023-07-28 04:00:00",24.88,92.6,23.62,0.293,0,0,0,0
"2023-07-28 04:10:00",24.87,93.7,23.79,0.066,0,0,0,0
"2023-07-28 04:20:00",24.74,94.1,23.74,0.364,0,0,0,0
"2023-07-28 04:30:00",24.6,94.1,23.62,0.119,0,0,0,0
"2023-07-28 04:40:00",24.5,94.4,23.55,0.123,0,0,0,0
"2023-07-28 04:50:00",24.39,94.4,23.45,0.079,0,0,0,0
"2023-07-28 05:00:00",24.27,94.2,23.29,0.162,0,0,0,0
"2023-07-28 05:10:00",24.15,94,23.15,0.19,0,0,0,0
"2023-07-28 05:20:00",23.93,93.3,22.79,0.511,0,0,0,0
"2023-07-28 05:30:00",23.92,93.5,22.83,0.476,0,0,0,0
"2023-07-28 05:40:00",23.78,93.8,22.75,0.5,0,0,0,1
"2023-07-28 05:50:00",23.75,94.3,22.79,0.345,1,0,1,3
"2023-07-28 06:00:00",23.78,93.5,22.69,0.464,4,0,4,6
"2023-07-28 06:10:00",23.71,93,22.53,0.599,8,0,8,10
"2023-07-28 06:20:00",23.66,92.7,22.42,0.314,12,0,12,14
"2023-07-28 06:30:00",23.7,92.5,22.42,0.523,16,0,16,18.58
"2023-07-28 06:40:00",23.73,92.2,22.41,0.505,19,0,19,22
"2023-07-28 06:50:00",23.79,92.2,22.46,0.413,22.2,0,22.2,25
"2023-07-28 07:00:00",23.86,92.3,22.55,0.341,25.1,0,25.1,27.75
"2023-07-28 07:10:00",23.94,92.3,22.63,0.432,28.9,0,28.9,31
"2023-07-28 07:20:00",24.11,91.8,22.71,0.433,31.7,0,31.7,34.25
"2023-07-28 07:30:00",24.31,91.2,22.79,0.384,34.2,0,34.2,38
"2023-07-28 07:40:00",24.46,90,22.72,0.632,36,0,36,40
"2023-07-28 07:50:00",24.69,87.7,22.52,0.409,38,0,38,42
"2023-07-28 08:00:00",24.95,85.9,22.44,0.351,40,0,40,45
"2023-07-28 08:10:00",25.16,84.6,22.39,0.615,42,0,42,46
"2023-07-28 08:20:00",25.3,83.4,22.3,0.308,44,0,44,48
"2023-07-28 08:30:00",25.53,82.2,22.28,0.53,45,0,45,49
"2023-07-28 08:40:00",25.63,80.3,22,0.648,46.7,0,46.7,50
"2023-07-28 08:50:00",25.79,79.86,22.06,0.201,48.3,0,48.3,51
"2023-07-28 09:00:00",26,78,21.88,0.481,50,0,50,52.17
"2023-07-28 09:10:00",26.31,77.18,22.01,0.339,52,0,52,55
"2023-07-28 09:20:00",26.56,75.88,21.97,0.238,54,0,54,62.67
"2023-07-28 09:30:00",26.87,73.04,21.64,0.498,55,0,55,325.3
"2023-07-28 09:40:00",27.26,72.48,21.89,0.485,57,0,57,365.2
"2023-07-28 09:50:00",28.26,68.47,21.91,0.32,615.8,815.1,59,407
"2023-07-28 10:00:00",28.93,66.06,21.96,0.144,644,826.8,60,448.9
"2023-07-28 10:10:00",29.77,62.82,21.93,0.076,665.2,826.5,63,485.3
"2023-07-28 10:20:00",30.39,60.25,21.84,0.247,685.9,828.1,65,522.2
"2023-07-28 10:30:00",29.96,59.58,21.26,0.497,717,845.4,66,561.6
"2023-07-28 10:40:00",30.04,59.58,21.32,0.46,738.1,850.4,67,596.1
"2023-07-28 10:50:00",30.37,58.83,21.43,0.739,750.2,842.5,70,626.7
"2023-07-28 11:00:00",30.7,57.19,21.27,0.631,776.5,856.5,70.6,663.8
"2023-07-28 11:10:00",30.78,55.22,20.78,0.603,796.2,861.3,72.7,695.3
"2023-07-28 11:20:00",30.73,55.48,20.81,0.497,815.5,863,78,729.3
"2023-07-28 11:30:00",31.03,55.83,21.19,0.388,796.6,773.3,125.5,577.5
"2023-07-28 11:40:00",31.53,53.84,21.06,0.655,863.7,865.9,101.7,809
"2023-07-28 11:50:00",31.52,54,21.1,0.708,875.8,867.5,103,832
"2023-07-28 12:00:00",31.35,53.87,20.91,0.802,882.9,855.3,112.8,856
"2023-07-28 12:10:00",31.81,53.65,21.27,0.662,906.5,875.5,111,871
"2023-07-28 12:20:00",32,52.98,21.23,0.939,909.8,879.8,104.3,887
"2023-07-28 12:30:00",32.53,51.18,21.15,0.991,921,883.2,107.5,908
"2023-07-28 12:40:00",32.58,49.57,20.69,0.757,923.8,868.7,120,926
"2023-07-28 12:50:00",32.53,49.98,20.77,0.903,945,882.4,126,947
"2023-07-28 13:00:00",32.75,50.1,21.01,0.879,958.9,883.4,137.8,971
"2023-07-28 13:10:00",32.69,50.53,21.1,0.898,993.9,870.6,184.6,1035
"2023-07-28 13:20:00",33.08,50.78,21.53,0.874,1048.9,871.1,240.1,1063
"2023-07-28 13:30:00",32.72,52.33,21.7,0.982,1032.8,857.6,238.8,1042
"2023-07-28 13:40:00",33.17,51.29,21.78,0.636,396.8,120.1,286.1,267.2
"2023-07-28 13:50:00",32.92,51.8,21.71,1.11,985.1,855.8,200.8,1006
"2023-07-28 14:00:00",33.88,49.35,21.79,0.779,968.8,866.9,180.1,1012
"2023-07-28 14:10:00",33.9,48.52,21.54,0.737,981.1,864.4,201.6,1030
"2023-07-28 14:20:00",33.17,49.52,21.21,1.391,967,855.2,203.7,1023
"2023-07-28 14:30:00",33.14,51.08,21.68,0.873,1025.3,841.2,283.4,1075
"2023-07-28 14:40:00",33.34,50.3,21.61,0.843,1050.9,840.8,319.4,1098
"2023-07-28 14:50:00",33.49,49.75,21.58,1.312,1043.5,812.1,347.6,648.8
"2023-07-28 15:00:00",33.6,50.18,21.82,1.138,624.8,393.7,293.1,969
"2023-07-28 15:10:00",33.81,49.71,21.84,0.535,909.7,704.2,327.4,292.1
"2023-07-28 15:20:00",34.25,49,22.02,0.917,945,821.8,279.3,998
"2023-07-28 15:30:00",34.21,48.78,21.9,0.578,351.9,149.3,233.7,232.8
"2023-07-28 15:40:00",34.2,49.2,22.04,0.655,873.7,806.7,250,949
"2023-07-28 15:50:00",34.15,48.16,21.66,0.811,801.1,801.2,197.7,895
"2023-07-28 16:00:00",34.31,48.46,21.89,0.813,775,803.4,186.9,870
"2023-07-28 16:10:00",34.53,47.48,21.75,0.575,743.9,793.2,180.9,847
"2023-07-28 16:20:00",34.87,46.65,21.77,1.049,831.8,789,289.9,824
"2023-07-28 16:30:00",34.01,46.75,21.04,0.916,825.2,782.2,306.6,789.5
"2023-07-28 16:40:00",33.78,47.49,21.08,1.098,648.8,767.5,159.1,761.7
"2023-07-28 16:50:00",33.67,48.09,21.18,1.108,621.7,760.3,156,734.3
"2023-07-28 17:00:00",33.56,48.67,21.28,0.761,584.9,741.7,150.2,694.8
"2023-07-28 17:10:00",33.89,48.08,21.38,0.905,555.7,740.6,141.7,669.6
"2023-07-28 17:20:00",33.79,44.89,20.16,1.01,521.5,733.3,131.9,633.5
"2023-07-28 17:30:00",33.38,44.35,19.61,1.209,483.1,716.5,122.8,595.6
"2023-07-28 17:40:00",33.42,44.72,19.78,0.808,446.2,698.8,115,556.8
"2023-07-28 17:50:00",33.23,45.68,19.95,1.392,514.8,673.8,215.3,514.1
